review_id,customer_id,product_id,rating,review_text,review_date,sentiment
R3173,8,44,2,기대했는데 아쉽네요. 불편함하고 추천 안함합니다. 2점이 적당한 것 같아요.,2025-03-29,Negative
R3174,920,65,5,속옷 세트 정말 만족합니다! 편안함하고 신축성 좋음해서 추천드려요.,2025-03-22,Positive
R3175,851,68,2,무선 충전 패드 쓰면서 금방 꺼짐한 게 가장 아쉬워요. 배터리 수명 짧음하기까지 해서 실망.,2025-07-14,Negative
R3176,17,90,3,목걸이 골드 그냥 그래요. 가짜 같음한 편이지만 쉽게 망가짐한 부분도 있어서 보통입니다.,2025-10-18,Neutral
R3177,850,26,2,기대했는데 아쉽네요. 소음 심함하고 너무 시끄러움합니다. 2점이 적당한 것 같아요.,2025-02-25,Negative
R3178,546,13,5,와! 음향 효과 우수하고 고음 선명해서 너무 좋아요. 다음에도 이 브랜드로 살 예정입니다.,2025-02-05,Positive
R3179,345,84,4,물병 스테인리스 후기 남깁니다. 가성비 좋음해서 기대 이상이었어요. 브랜드 신뢰하기까지!,2025-05-10,Positive
R3180,840,35,4,와! 내구성 좋음하고 디자인 예쁨해서 너무 좋아요. 다음에도 이 브랜드로 살 예정입니다.,2025-07-08,Positive
R3181,517,64,5,이 제품 구매하길 잘했네요. 대기시간 길음하고 무선충전 편리합니다. 5점 드립니다!,2025-09-12,Positive
R3182,168,62,5,이 제품 구매하길 잘했네요. 음향 효과 우수하고 무선 연결 안정합니다. 5점 드립니다!,2025-01-02,Positive
R3183,469,31,5,와! 실용적하고 만족스러움해서 너무 좋아요. 다음에도 이 브랜드로 살 예정입니다.,2024-11-16,Positive
R3184,761,77,2,음... 불편함하고 비싼 가격해서 다시 사고 싶지 않아요.,2025-09-22,Negative
R3185,885,33,4,액션캠 4K 정말 만족합니다! 만족스러움하고 빠른 배송해서 추천드려요.,2025-10-19,Positive
R3186,937,61,5,무선청소기 후기 남깁니다. 배터리 오래감해서 기대 이상이었어요. 배터리 수명 긴하기까지!,2025-05-15,Positive
R3187,411,61,5,무선청소기 후기 남깁니다. 배터리 수명 긴해서 기대 이상이었어요. 무선충전 편리하기까지!,2025-10-14,Positive
R3188,680,1,5,넥타이 실크 정말 만족합니다! 내구성 좋음하고 가성비 좋음해서 추천드려요.,2025-10-07,Positive
R3189,980,80,4,포터블 SSD 사용해보니 품질 우수하네요. 추천함해서 만족스럽습니다.,2025-01-26,Positive
R3190,72,21,2,이어폰 유선 후기입니다. 연결 불안정해서 불만족이에요. 잡음 많음하기까지 하네요.,2025-01-29,Negative
R3191,67,44,5,이 제품 구매하길 잘했네요. 브랜드 신뢰하고 포장 깔끔합니다. 5점 드립니다!,2025-01-07,Positive
R3192,618,70,2,기대했는데 아쉽네요. 답답함하고 사이즈 안맞음합니다. 2점이 적당한 것 같아요.,2025-09-17,Negative
R3193,33,13,4,와! 볼륨 충분하고 노이즈 캔슬링 좋음해서 너무 좋아요. 다음에도 이 브랜드로 살 예정입니다.,2025-02-18,Positive
R3194,256,93,4,스탠드 선풍기 후기 남깁니다. 밤에도 사용 가능해서 기대 이상이었어요. 조용한 작동하기까지!,2025-05-23,Positive
R3195,532,30,4,에어프라이어 후기 남깁니다. 청소 쉬움해서 기대 이상이었어요. 기능 다양하기까지!,2025-01-31,Positive
R3196,848,42,3,평범한 제품인 것 같아요. 불편함하고 배송 늦음한 정도입니다.,2025-01-27,Neutral
R3197,271,92,5,비데 사용해보니 포장 깔끔하네요. 품질 우수해서 만족스럽습니다.,2025-01-23,Positive
R3198,375,3,2,기대했는데 아쉽네요. 쉽게 망가짐하고 실망스러움합니다. 2점이 적당한 것 같아요.,2025-04-21,Negative
R3199,808,64,5,노트북 Pro 사용해보니 배터리 오래감하네요. 충전 빠름해서 만족스럽습니다.,2024-12-21,Positive
R3200,956,34,5,김치냉장고 정말 만족합니다! 무음 모드 좋음하고 밤에도 사용 가능해서 추천드려요.,2025-09-23,Positive
R3201,201,18,5,와! 실용적하고 추천함해서 너무 좋아요. 다음에도 이 브랜드로 살 예정입니다.,2025-08-10,Positive
R3202,961,50,5,와! 가성비 좋음하고 빠른 배송해서 너무 좋아요. 다음에도 이 브랜드로 살 예정입니다.,2025-10-11,Positive
R3203,331,14,5,헤어드라이어 정말 만족합니다! 추천함하고 만족스러움해서 추천드려요.,2025-02-04,Positive
R3204,502,54,2,로봇청소기 쓰면서 이웃 민원한 게 가장 아쉬워요. 소음 심함하기까지 해서 실망.,2025-08-19,Negative
R3205,555,21,4,이어폰 유선 사용해보니 소리 깔끔하네요. 고음 선명해서 만족스럽습니다.,2025-07-02,Positive
R3206,896,92,4,비데 사용해보니 가성비 좋음하네요. 만족스러움해서 만족스럽습니다.,2025-10-23,Positive
R3207,31,45,5,프리미엄 무선 이어폰 정말 만족합니다! 고음 선명하고 저음 좋음해서 추천드려요.,2024-12-11,Positive
R3208,267,37,5,파우치 가죽 후기 남깁니다. 만족스러움해서 기대 이상이었어요. 포장 깔끔하기까지!,2024-12-12,Positive
R3209,676,28,2,양말 5족세트 실망이에요. 추천 안함하고 브랜드 의심해서 별로예요.,2025-04-13,Negative
R3210,331,92,5,이 제품 구매하길 잘했네요. 만족스러움하고 디자인 예쁨합니다. 5점 드립니다!,2025-01-24,Positive
R3211,471,65,2,음... 거칠음하고 보온성 부족해서 다시 사고 싶지 않아요.,2025-06-28,Negative
R3212,756,22,1,음... 거칠음하고 보온성 부족해서 다시 사고 싶지 않아요.,2025-06-14,Negative
R3213,816,76,3,사운드바 그냥 그래요. 연결 불안정한 편이지만 음질 나쁨한 부분도 있어서 보통입니다.,2025-09-10,Neutral
R3214,21,44,5,보조배터리 후기 남깁니다. 품질 우수해서 기대 이상이었어요. 디자인 예쁨하기까지!,2024-12-11,Positive
R3215,214,36,1,음... 배송 늦음하고 품질 아쉬움해서 다시 사고 싶지 않아요.,2025-05-12,Negative
R3216,576,65,4,속옷 세트 정말 만족합니다! 방수 기능 우수하고 통기성 좋음해서 추천드려요.,2025-09-02,Positive
R3217,952,40,3,커피머신 그냥 그래요. 품질 아쉬움한 편이지만 브랜드 의심한 부분도 있어서 보통입니다.,2025-03-16,Neutral
R3218,983,18,5,운동 매트 사용해보니 품질 우수하네요. 만족스러움해서 만족스럽습니다.,2025-07-24,Positive
R3219,811,28,5,이 제품 구매하길 잘했네요. 포장 깔끔하고 품질 우수합니다. 5점 드립니다!,2025-04-15,Positive
R3220,373,4,5,음성인식 스피커 후기 남깁니다. 노이즈 캔슬링 좋음해서 기대 이상이었어요. 음질 최고하기까지!,2025-08-22,Positive
R3221,915,42,2,음... 브랜드 의심하고 불편함해서 다시 사고 싶지 않아요.,2025-03-20,Negative
R3222,137,57,5,와! 밝기 적절하고 색감 좋음해서 너무 좋아요. 다음에도 이 브랜드로 살 예정입니다.,2025-10-24,Positive
R3223,18,1,5,넥타이 실크 후기 남깁니다. 실용적해서 기대 이상이었어요. 빠른 배송하기까지!,2025-08-01,Positive
R3224,271,66,3,스카프 캐시미어 사용 후기입니다. 배송 늦음한 점은 좋지만 포장 엉성한 게 아쉬워요.,2025-04-08,Neutral
R3225,709,98,5,이 제품 구매하길 잘했네요. 품질 우수하고 실용적합니다. 5점 드립니다!,2025-04-01,Positive
R3226,559,18,1,운동 매트 후기입니다. 기대 이하해서 불만족이에요. 포장 엉성하기까지 하네요.,2024-11-10,Negative
R3227,738,88,3,메인보드 B550 그냥 그래요. 성능 아쉬움한 편이지만 비싼 가격한 부분도 있어서 보통입니다.,2024-11-17,Neutral
R3228,679,20,1,렌즈 85mm 후기입니다. 품질 아쉬움해서 불만족이에요. 추천 안함하기까지 하네요.,2025-09-20,Negative
R3229,94,33,4,액션캠 4K 정말 만족합니다! 내구성 좋음하고 만족스러움해서 추천드려요.,2025-02-26,Positive
R3230,78,23,3,USB-C 허브 사용 후기입니다. 품질 아쉬움한 점은 좋지만 기대 이하한 게 아쉬워요.,2025-04-08,Neutral
R3231,851,10,4,건조기 후기 남깁니다. 소음 적음해서 기대 이상이었어요. 조용한 작동하기까지!,2025-04-20,Positive
R3232,688,81,2,음... 소음 심함하고 진동 많음해서 다시 사고 싶지 않아요.,2025-08-08,Negative
R3233,669,48,1,모니터 27인치 후기입니다. 색감 이상해서 불만족이에요. 너무 어둠하기까지 하네요.,2025-03-22,Negative
R3234,952,96,3,삼각대 프로 보통 수준이네요. 불편함하지만 쉽게 망가짐해서 그럭저럭이에요.,2025-05-12,Neutral
R3235,850,73,2,기대했는데 아쉽네요. 쉽게 망가짐하고 브랜드 의심합니다. 2점이 적당한 것 같아요.,2025-07-10,Negative
R3236,726,15,4,와! 대기시간 길음하고 저전력 모드 우수해서 너무 좋아요. 다음에도 이 브랜드로 살 예정입니다.,2025-03-26,Positive
R3237,231,85,5,가죽 재킷 정말 만족합니다! 사이즈 딱맞음하고 신축성 좋음해서 추천드려요.,2025-01-02,Positive
R3238,586,70,5,모자 베레 후기 남깁니다. 사이즈 딱맞음해서 기대 이상이었어요. 방수 기능 우수하기까지!,2025-02-12,Positive
R3239,475,3,4,이 제품 구매하길 잘했네요. 실용적하고 만족스러움합니다. 4점 드립니다!,2025-10-25,Positive
R3240,45,77,4,여행용 캐리어 정말 만족합니다! 품질 우수하고 만족스러움해서 추천드려요.,2024-12-31,Positive
R3241,806,69,1,원피스 플라워 실망이에요. 쉽게 망가짐하고 품질 아쉬움해서 별로예요.,2025-09-13,Negative
R3242,715,90,3,목걸이 골드 그냥 그래요. 불편함한 편이지만 가짜 같음한 부분도 있어서 보통입니다.,2024-11-27,Neutral
R3243,896,82,5,세탁기 드럼형 사용해보니 조용한 작동하네요. 밤에도 사용 가능해서 만족스럽습니다.,2025-03-02,Positive
R3244,31,68,2,기대했는데 아쉽네요. 전력 소모 큼하고 금방 꺼짐합니다. 2점이 적당한 것 같아요.,2025-02-09,Negative
R3245,412,15,2,무선 충전기 쓰면서 전력 소모 큼한 게 가장 아쉬워요. 배터리 빨리 닳음하기까지 해서 실망.,2025-01-20,Negative
R3246,540,46,5,마우스 패드 정말 만족합니다! 포장 깔끔하고 실용적해서 추천드려요.,2025-10-03,Positive
R3247,157,96,5,삼각대 프로 후기 남깁니다. 품질 우수해서 기대 이상이었어요. 내구성 좋음하기까지!,2025-06-30,Positive
R3248,153,68,5,무선 충전 패드 후기 남깁니다. 전력 효율 좋음해서 기대 이상이었어요. 저전력 모드 우수하기까지!,2025-08-11,Positive
R3249,892,90,2,음... 가짜 같음하고 재질 안좋음해서 다시 사고 싶지 않아요.,2025-01-15,Negative
R3250,61,22,4,장갑 가죽 사용해보니 신축성 좋음하네요. 편안함해서 만족스럽습니다.,2024-12-13,Positive
R3251,533,58,2,기대했는데 아쉽네요. 포장 엉성하고 불편함합니다. 2점이 적당한 것 같아요.,2024-12-19,Negative
R3252,503,71,3,토스터기 보통 수준이네요. 에너지 많이 먹음하지만 기능 부족해서 그럭저럭이에요.,2025-01-29,Neutral
R3253,781,100,5,이 제품 구매하길 잘했네요. 디자인 예쁨하고 브랜드 신뢰합니다. 5점 드립니다!,2024-11-29,Positive
R3254,42,29,2,음... 실망스러움하고 쉽게 망가짐해서 다시 사고 싶지 않아요.,2025-02-16,Negative
R3255,463,14,1,기대했는데 아쉽네요. 비싼 가격하고 배송 늦음합니다. 1점이 적당한 것 같아요.,2025-01-24,Negative
R3256,74,57,4,와! 해상도 높음하고 명암비 좋음해서 너무 좋아요. 다음에도 이 브랜드로 살 예정입니다.,2025-01-23,Positive
R3257,854,21,4,이어폰 유선 후기 남깁니다. 노이즈 캔슬링 좋음해서 기대 이상이었어요. 음향 효과 우수하기까지!,2025-09-29,Positive
R3258,739,51,4,스피커 포터블 사용해보니 볼륨 충분하네요. 소리 깔끔해서 만족스럽습니다.,2025-08-05,Positive
R3259,984,85,1,가죽 재킷 후기입니다. 거칠음해서 불만족이에요. 사이즈 안맞음하기까지 하네요.,2025-09-27,Negative
R3260,685,72,5,이 제품 구매하길 잘했네요. 만족스러움하고 실용적합니다. 5점 드립니다!,2025-04-09,Positive
R3261,525,42,2,클러치백 실망이에요. 추천 안함하고 포장 엉성해서 별로예요.,2025-07-05,Negative
R3262,784,79,3,나쁘지도 좋지도 않은 제품이에요. 브랜드 의심하지만 쉽게 망가짐해서 3점 정도?,2025-01-18,Neutral
R3263,967,84,5,물병 스테인리스 정말 만족합니다! 추천함하고 만족스러움해서 추천드려요.,2025-08-16,Positive
R3264,944,65,2,속옷 세트 후기입니다. 답답함해서 불만족이에요. 보온성 부족하기까지 하네요.,2025-08-19,Negative
R3265,223,15,2,무선 충전기 실망이에요. 충전 안됨하고 배터리 수명 짧음해서 별로예요.,2025-01-28,Negative
R3266,218,7,5,파워 서플라이 정말 만족합니다! 팬 소음 적음하고 열 관리 우수해서 추천드려요.,2025-01-31,Positive
R3267,555,74,4,이 제품 구매하길 잘했네요. 브랜드 신뢰하고 디자인 예쁨합니다. 4점 드립니다!,2024-11-25,Positive
R3268,281,19,5,전기장판 사용해보니 만족스러움하네요. 브랜드 신뢰해서 만족스럽습니다.,2025-07-09,Positive
R3269,996,8,3,평범한 제품인 것 같아요. 기대 이하하고 실망스러움한 정도입니다.,2025-10-25,Neutral
R3270,716,74,2,그래픽 타블렛 쓰면서 품질 아쉬움한 게 가장 아쉬워요. 불편함하기까지 해서 실망.,2025-03-01,Negative
R3271,370,92,3,비데 그냥 그래요. 품질 아쉬움한 편이지만 쉽게 망가짐한 부분도 있어서 보통입니다.,2025-10-08,Neutral
R3272,124,1,3,넥타이 실크 사용 후기입니다. 기대 이하한 점은 좋지만 품질 아쉬움한 게 아쉬워요.,2025-05-19,Neutral
R3273,194,3,4,이 제품 구매하길 잘했네요. 실용적하고 만족스러움합니다. 4점 드립니다!,2024-11-16,Positive
R3274,823,4,4,음성인식 스피커 사용해보니 볼륨 충분하네요. 노이즈 캔슬링 좋음해서 만족스럽습니다.,2025-07-05,Positive
R3275,621,26,5,와인냉장고 후기 남깁니다. 밤에도 사용 가능해서 기대 이상이었어요. 진동 없음하기까지!,2025-10-13,Positive
R3276,434,80,4,포터블 SSD 후기 남깁니다. 빠른 배송해서 기대 이상이었어요. 실용적하기까지!,2025-01-30,Positive
R3277,345,34,3,김치냉장고 그냥 그래요. 진동 많음한 편이지만 밤에 못씀한 부분도 있어서 보통입니다.,2024-11-17,Neutral
R3278,125,74,4,그래픽 타블렛 후기 남깁니다. 가성비 좋음해서 기대 이상이었어요. 추천함하기까지!,2025-02-25,Positive
R3279,450,73,2,캐주얼 백팩 실망이에요. 기대 이하하고 배송 늦음해서 별로예요.,2025-06-20,Negative
R3280,638,66,4,이 제품 구매하길 잘했네요. 빠른 배송하고 품질 우수합니다. 4점 드립니다!,2025-08-16,Positive
R3281,597,4,1,기대했는데 아쉽네요. 음질 나쁨하고 음향 효과 별로합니다. 1점이 적당한 것 같아요.,2025-09-22,Negative
R3282,778,11,3,GPU RTX 4070 보통 수준이네요. 쉽게 망가짐하지만 품질 아쉬움해서 그럭저럭이에요.,2025-04-24,Neutral
R3283,889,81,4,이 제품 구매하길 잘했네요. 조용한 작동하고 무음 모드 좋음합니다. 4점 드립니다!,2025-06-29,Positive
R3284,730,33,3,나쁘지도 좋지도 않은 제품이에요. 추천 안함하지만 불편함해서 3점 정도?,2024-11-26,Neutral
R3285,690,24,1,음... 디자인 별로하고 불편함해서 다시 사고 싶지 않아요.,2025-06-25,Negative
R3286,174,85,1,가죽 재킷 쓰면서 거칠음한 게 가장 아쉬워요. 신축성 부족하기까지 해서 실망.,2025-07-10,Negative
R3287,528,87,1,음... 사이즈 안맞음하고 방수 안됨해서 다시 사고 싶지 않아요.,2024-11-21,Negative
R3288,941,27,4,이 제품 구매하길 잘했네요. 품질 우수하고 디자인 예쁨합니다. 4점 드립니다!,2025-01-16,Positive
R3289,7,92,4,와! 브랜드 신뢰하고 포장 깔끔해서 너무 좋아요. 다음에도 이 브랜드로 살 예정입니다.,2025-10-01,Positive
R3290,24,55,1,데님 청바지 쓰면서 착용감 불편한 게 가장 아쉬워요. 방수 안됨하기까지 해서 실망.,2025-10-07,Negative
R3291,967,16,4,와! 디자인 예쁨하고 내구성 좋음해서 너무 좋아요. 다음에도 이 브랜드로 살 예정입니다.,2025-05-22,Positive
R3292,47,32,1,홈시어터 실망이에요. 잡음 많음하고 소음 심함해서 별로예요.,2024-12-28,Negative
R3293,384,76,3,나쁘지도 좋지도 않은 제품이에요. 음질 나쁨하지만 볼륨 작음해서 3점 정도?,2025-04-21,Neutral
R3294,199,94,3,나쁘지도 좋지도 않은 제품이에요. 불편함하지만 브랜드 의심해서 3점 정도?,2025-02-06,Neutral
R3295,53,82,4,세탁기 드럼형 사용해보니 조용한 작동하네요. 무음 모드 좋음해서 만족스럽습니다.,2025-02-03,Positive
R3296,713,19,2,기대했는데 아쉽네요. 포장 엉성하고 배송 늦음합니다. 2점이 적당한 것 같아요.,2025-07-29,Negative
R3297,66,84,3,평범한 제품인 것 같아요. 비싼 가격하고 품질 아쉬움한 정도입니다.,2025-09-26,Neutral
R3298,739,4,2,음성인식 스피커 후기입니다. 소음 심함해서 불만족이에요. 소리 끊김하기까지 하네요.,2025-01-26,Negative
R3299,868,78,4,시계 프리미엄 정말 만족합니다! 재질 좋음하고 마감 깔끔해서 추천드려요.,2025-08-09,Positive
R3300,395,1,3,나쁘지도 좋지도 않은 제품이에요. 포장 엉성하지만 불편함해서 3점 정도?,2025-04-18,Neutral
R3301,300,40,4,이 제품 구매하길 잘했네요. 내구성 좋음하고 빠른 배송합니다. 4점 드립니다!,2025-01-12,Positive
R3302,260,35,5,정수기 정말 만족합니다! 포장 깔끔하고 품질 우수해서 추천드려요.,2025-08-26,Positive
R3303,755,7,1,음... 쿨링 부족하고 팬 소음 심함해서 다시 사고 싶지 않아요.,2024-11-30,Negative
R3304,137,12,3,인덕션 레인지 그냥 그래요. 타이머 고장한 편이지만 온도 조절 부정확한 부분도 있어서 보통입니다.,2025-02-14,Neutral
R3305,320,98,2,제습기 실망이에요. 품질 아쉬움하고 브랜드 의심해서 별로예요.,2024-12-16,Negative
R3306,732,90,3,목걸이 골드 그냥 그래요. 저렴해 보임한 편이지만 가짜 같음한 부분도 있어서 보통입니다.,2025-01-08,Neutral
R3307,364,44,3,평범한 제품인 것 같아요. 추천 안함하고 실망스러움한 정도입니다.,2025-04-29,Neutral
R3308,582,65,3,속옷 세트 사용 후기입니다. 신축성 부족한 점은 좋지만 답답함한 게 아쉬워요.,2025-05-14,Neutral
R3309,905,14,5,헤어드라이어 정말 만족합니다! 품질 우수하고 만족스러움해서 추천드려요.,2025-03-09,Positive
R3310,324,14,4,이 제품 구매하길 잘했네요. 품질 우수하고 가성비 좋음합니다. 4점 드립니다!,2025-07-01,Positive
R3311,862,18,4,운동 매트 후기 남깁니다. 포장 깔끔해서 기대 이상이었어요. 디자인 예쁨하기까지!,2025-09-07,Positive
R3312,982,32,1,홈시어터 쓰면서 소리 끊김한 게 가장 아쉬워요. 소음 심함하기까지 해서 실망.,2025-07-08,Negative
R3313,771,38,5,수영복 사용해보니 가성비 좋음하네요. 품질 우수해서 만족스럽습니다.,2025-09-10,Positive
R3314,384,54,4,와! 진동 없음하고 조용한 작동해서 너무 좋아요. 다음에도 이 브랜드로 살 예정입니다.,2025-06-03,Positive
R3315,160,27,1,기대했는데 아쉽네요. 포장 엉성하고 실망스러움합니다. 1점이 적당한 것 같아요.,2024-12-31,Negative
R3316,641,60,2,히터 후기입니다. 불편함해서 불만족이에요. 기대 이하하기까지 하네요.,2025-04-09,Negative
R3317,472,99,5,이 제품 구매하길 잘했네요. 소음 적음하고 조용한 작동합니다. 5점 드립니다!,2025-10-22,Positive
R3318,704,12,2,인덕션 레인지 실망이에요. 기능 부족하고 사용 복잡해서 별로예요.,2024-12-30,Negative
R3319,465,28,1,음... 쉽게 망가짐하고 배송 늦음해서 다시 사고 싶지 않아요.,2025-07-09,Negative
R3320,470,52,3,평범한 제품인 것 같아요. 품질 불량하고 성능 아쉬움한 정도입니다.,2025-04-03,Neutral
R3321,547,19,1,전기장판 쓰면서 배송 늦음한 게 가장 아쉬워요. 브랜드 의심하기까지 해서 실망.,2025-10-09,Negative
R3322,615,81,5,와! 무음 모드 좋음하고 밤에도 사용 가능해서 너무 좋아요. 다음에도 이 브랜드로 살 예정입니다.,2025-01-24,Positive
R3323,883,80,4,포터블 SSD 정말 만족합니다! 추천함하고 브랜드 신뢰해서 추천드려요.,2025-01-06,Positive
R3324,827,21,5,이어폰 유선 정말 만족합니다! 음향 효과 우수하고 고음 선명해서 추천드려요.,2024-12-23,Positive
R3325,434,74,1,그래픽 타블렛 실망이에요. 불편함하고 비싼 가격해서 별로예요.,2025-07-18,Negative
R3326,304,56,4,어댑터 멀티 정말 만족합니다! 발열 적음하고 쿨링 좋음해서 추천드려요.,2025-05-27,Positive
R3327,673,95,1,음... 기대 이하하고 브랜드 의심해서 다시 사고 싶지 않아요.,2025-03-18,Negative
R3328,958,36,4,와! 브랜드 신뢰하고 품질 우수해서 너무 좋아요. 다음에도 이 브랜드로 살 예정입니다.,2025-07-19,Positive
R3329,868,38,4,수영복 사용해보니 실용적하네요. 가성비 좋음해서 만족스럽습니다.,2024-12-16,Positive
R3330,907,73,5,이 제품 구매하길 잘했네요. 브랜드 신뢰하고 디자인 예쁨합니다. 5점 드립니다!,2025-08-27,Positive
R3331,417,82,3,세탁기 드럼형 사용 후기입니다. 소음 심함한 점은 좋지만 이웃 민원한 게 아쉬워요.,2025-10-23,Neutral
R3332,365,72,4,이 제품 구매하길 잘했네요. 브랜드 신뢰하고 디자인 예쁨합니다. 4점 드립니다!,2025-07-15,Positive
R3333,308,70,1,모자 베레 실망이에요. 보온성 부족하고 거칠음해서 별로예요.,2025-03-03,Negative
R3334,554,3,4,게이밍 키보드 후기 남깁니다. 브랜드 신뢰해서 기대 이상이었어요. 만족스러움하기까지!,2024-12-07,Positive
R3335,275,13,1,블루투스 스피커 쓰면서 왜곡 심함한 게 가장 아쉬워요. 잡음 많음하기까지 해서 실망.,2025-03-18,Negative
R3336,37,76,5,와! 볼륨 충분하고 소리 깔끔해서 너무 좋아요. 다음에도 이 브랜드로 살 예정입니다.,2025-01-25,Positive
R3337,26,7,3,파워 서플라이 그냥 그래요. 발열 심함한 편이지만 너무 뜨거움한 부분도 있어서 보통입니다.,2024-11-05,Neutral
R3338,661,77,5,여행용 캐리어 사용해보니 품질 우수하네요. 빠른 배송해서 만족스럽습니다.,2025-07-25,Positive
R3339,273,62,2,음... 소리 끊김하고 볼륨 작음해서 다시 사고 싶지 않아요.,2025-08-29,Negative
R3340,535,89,5,이 제품 구매하길 잘했네요. 화면 크기 적당하고 화질 선명합니다. 5점 드립니다!,2024-12-28,Positive
R3341,620,30,1,기대했는데 아쉽네요. 청소 어려움하고 사용 복잡합니다. 1점이 적당한 것 같아요.,2025-09-03,Negative
R3342,532,57,5,와! 밝기 적절하고 시야각 넓음해서 너무 좋아요. 다음에도 이 브랜드로 살 예정입니다.,2025-03-07,Positive
R3343,104,7,5,이 제품 구매하길 잘했네요. 열 관리 우수하고 팬 소음 적음합니다. 5점 드립니다!,2024-12-07,Positive
R3344,445,21,5,이 제품 구매하길 잘했네요. 소리 깔끔하고 볼륨 충분합니다. 5점 드립니다!,2025-01-06,Positive
R3345,932,2,5,압력솥 정말 만족합니다! 가성비 좋음하고 내구성 좋음해서 추천드려요.,2025-03-13,Positive
R3346,382,47,2,반지 다이아몬드 실망이에요. 쉽게 망가짐하고 저렴해 보임해서 별로예요.,2025-04-05,Negative
R3347,66,29,2,등산복 실망이에요. 쉽게 망가짐하고 비싼 가격해서 별로예요.,2024-12-26,Negative
R3348,91,58,1,음... 브랜드 의심하고 쉽게 망가짐해서 다시 사고 싶지 않아요.,2024-12-30,Negative
R3349,275,20,2,렌즈 85mm 후기입니다. 비싼 가격해서 불만족이에요. 쉽게 망가짐하기까지 하네요.,2025-08-23,Negative
R3350,566,85,1,가죽 재킷 쓰면서 사이즈 안맞음한 게 가장 아쉬워요. 보온성 부족하기까지 해서 실망.,2025-10-21,Negative
R3351,480,52,2,기대했는데 아쉽네요. 호환성 문제하고 성능 아쉬움합니다. 2점이 적당한 것 같아요.,2025-10-04,Negative
R3352,664,96,3,나쁘지도 좋지도 않은 제품이에요. 기대 이하하지만 배송 늦음해서 3점 정도?,2024-11-18,Neutral
R3353,365,18,2,운동 매트 실망이에요. 쉽게 망가짐하고 불편함해서 별로예요.,2025-08-25,Negative
R3354,660,13,5,블루투스 스피커 사용해보니 음향 효과 우수하네요. 고음 선명해서 만족스럽습니다.,2025-07-25,Positive
R3355,75,69,5,이 제품 구매하길 잘했네요. 만족스러움하고 디자인 예쁨합니다. 5점 드립니다!,2025-06-22,Positive
R3356,923,34,2,음... 소음 심함하고 밤에 못씀해서 다시 사고 싶지 않아요.,2025-09-01,Negative
R3357,436,80,5,와! 디자인 예쁨하고 포장 깔끔해서 너무 좋아요. 다음에도 이 브랜드로 살 예정입니다.,2024-12-17,Positive
R3358,705,37,4,파우치 가죽 후기 남깁니다. 만족스러움해서 기대 이상이었어요. 브랜드 신뢰하기까지!,2024-11-22,Positive
R3359,852,49,5,벨트 가죽 후기 남깁니다. 브랜드 가치해서 기대 이상이었어요. 실용적하기까지!,2025-03-04,Positive
R3360,563,50,1,음... 품질 아쉬움하고 배송 늦음해서 다시 사고 싶지 않아요.,2025-01-29,Negative
R3361,290,11,4,GPU RTX 4070 사용해보니 실용적하네요. 추천함해서 만족스럽습니다.,2025-08-15,Positive
R3362,546,92,4,비데 정말 만족합니다! 내구성 좋음하고 브랜드 신뢰해서 추천드려요.,2024-12-01,Positive
R3363,660,60,2,기대했는데 아쉽네요. 품질 아쉬움하고 포장 엉성합니다. 2점이 적당한 것 같아요.,2024-11-10,Negative
R3364,633,75,1,냉장고 양문형 쓰면서 밤에 못씀한 게 가장 아쉬워요. 소음 심함하기까지 해서 실망.,2025-06-20,Negative
R3365,976,26,4,와! 조용한 작동하고 밤에도 사용 가능해서 너무 좋아요. 다음에도 이 브랜드로 살 예정입니다.,2024-11-25,Positive
R3366,821,100,3,OLED TV 55인치 사용 후기입니다. 품질 아쉬움한 점은 좋지만 비싼 가격한 게 아쉬워요.,2024-12-15,Neutral
R3367,208,56,3,나쁘지도 좋지도 않은 제품이에요. 팬 소음 심함하지만 발열 심함해서 3점 정도?,2025-05-05,Neutral
R3368,731,56,2,어댑터 멀티 실망이에요. 너무 뜨거움하고 발열 심함해서 별로예요.,2025-06-12,Negative
R3369,406,26,4,와인냉장고 사용해보니 밤에도 사용 가능하네요. 무음 모드 좋음해서 만족스럽습니다.,2024-11-12,Positive
R3370,815,77,4,여행용 캐리어 후기 남깁니다. 실용적해서 기대 이상이었어요. 포장 깔끔하기까지!,2025-04-01,Positive
R3371,77,7,1,음... 너무 뜨거움하고 발열 심함해서 다시 사고 싶지 않아요.,2025-04-28,Negative
R3372,784,88,4,메인보드 B550 후기 남깁니다. 품질 만족해서 기대 이상이었어요. 내구성 좋음하기까지!,2025-06-09,Positive
R3373,30,39,4,전기히터 정말 만족합니다! 실용적하고 품질 우수해서 추천드려요.,2024-11-10,Positive
R3374,93,15,3,무선 충전기 그냥 그래요. 전력 소모 큼한 편이지만 충전 안됨한 부분도 있어서 보통입니다.,2025-05-30,Neutral
R3375,449,22,2,장갑 가죽 실망이에요. 신축성 부족하고 거칠음해서 별로예요.,2025-01-28,Negative
R3376,206,64,3,평범한 제품인 것 같아요. 전력 효율 나쁨하고 충전 느림한 정도입니다.,2025-08-12,Neutral
R3377,470,70,4,와! 통기성 좋음하고 방수 기능 우수해서 너무 좋아요. 다음에도 이 브랜드로 살 예정입니다.,2024-12-13,Positive
